  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)
  hungarian_poetree        kn          sent L=full  AUC 0.929  Cllr   16.487  sqrt 0.640  hapax 1.010  (1373s)
  hungarian_poetree        kn          sent L=1200  AUC 0.823  Cllr   29.581  sqrt 1.096  hapax 1.932  (387s)
  hungarian_poetree        kn          sent L= 600  AUC 0.756  Cllr   21.891  sqrt 1.177  hapax 1.995  (224s)
  hungarian_poetree        kn          sent L= 300  AUC 0.675  Cllr   14.625  sqrt 1.211  hapax 1.856  (143s)
  hungarian_poetree        kn          sent L= 150  AUC 0.606  Cllr    9.691  sqrt 1.229  hapax 1.726  (102s)

excluded (10+ reference authors required): croatian_novels (5), greek_novels (2), russian_novels (8), spanish_poetree (8), swedish_dracor (8), ukrainian_dracor (5)

25 runs -> D:\Moje dokumenty\Code\LambdaG\experiments\results_primary.csv
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  latvian_novels           kn          sent L=full  AUC 0.881  Cllr   61.743  sqrt 1.797  hapax 4.580  (898s)
  latvian_novels           kn          sent L=1200  AUC 0.848  Cllr   46.085  sqrt 1.479  hapax 3.585  (243s)
  latvian_novels           kn          sent L= 600  AUC 0.745  Cllr   28.523  sqrt 1.404  hapax 3.255  (142s)
  latvian_novels           kn          sent L= 300  AUC 0.620  Cllr   18.495  sqrt 1.399  hapax 3.097  (89s)
  latvian_novels           kn          sent L= 150  AUC 0.496  Cllr   15.519  sqrt 1.610  hapax 3.665  (61s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)
  serbian_novels           kn          sent L=full  AUC 0.879  Cllr   19.631  sqrt 0.796  hapax 0.770  (608s)
  serbian_novels           kn          sent L=1200  AUC 0.803  Cllr   24.848  sqrt 0.992  hapax 0.944  (192s)
  serbian_novels           kn          sent L= 600  AUC 0.683  Cllr   24.259  sqrt 1.318  hapax 1.220  (113s)
  serbian_novels           kn          sent L= 300  AUC 0.625  Cllr   14.706  sqrt 1.264  hapax 1.194  (74s)
  serbian_novels           kn          sent L= 150  AUC 0.566  Cllr    9.291  sqrt 1.246  hapax 1.200  (56s)

excluded (10+ reference authors required): croatian_novels (5), greek_novels (2), russian_novels (8), spanish_poetree (8), swedish_dracor (8), ukrainian_dracor (5)

10 runs -> D:\Moje dokumenty\Code\LambdaG\experiments\results_primary.csv
  swedish_novels           kn          sent L=full  AUC 0.934  Cllr   20.337  sqrt 0.680  hapax 1.127  (0s)
  swedish_novels           kn          sent L=1200  AUC 0.837  Cllr   43.364  sqrt 1.420  hapax 2.427  (0s)
  swedish_novels           kn          sent L= 600  AUC 0.734  Cllr   34.925  sqrt 1.656  hapax 3.060  (0s)
